facility_name,facility_id,state,measure_name,number_of_discharges,footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_readmissions,start_date,end_date
HARRINGTON MEMORIAL HOSPITAL-1,220019,MA,READM-30-COPD-HRRP,312.0,nan,1.0573,18.6532,17.6428,63.0,2016-07-01,2019-06-30
HARRINGTON MEMORIAL HOSPITAL-1,220019,MA,READM-30-HF-HRRP,246.0,nan,1.1402,22.9627,20.1392,65.0,2016-07-01,2019-06-30
HARRINGTON MEMORIAL HOSPITAL-1,220019,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0726,5.2626,4.9063,,2016-07-01,2019-06-30
HARRINGTON MEMORIAL HOSPITAL-1,220019,MA,READM-30-PN-HRRP,265.0,nan,1.0489,14.6425,13.9599,42.0,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-AMI-HRRP,74.0,nan,0.985,18.8062,19.0936,13.0,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-COPD-HRRP,384.0,nan,1.1054,22.8794,20.6975,97.0,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-HF-HRRP,489.0,nan,1.1266,25.5454,22.6757,133.0,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-HIP-KNEE-HRRP,660.0,nan,1.1989,4.7949,3.9995,35.0,2016-07-01,2019-06-30
SAINT ANNE'S HOSPITAL,220020,MA,READM-30-PN-HRRP,716.0,nan,1.1964,20.2641,16.9382,158.0,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-AMI-HRRP,69.0,nan,1.0653,19.1504,17.9762,17.0,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-COPD-HRRP,292.0,nan,1.0687,20.5989,19.2743,66.0,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-HF-HRRP,312.0,nan,1.0502,21.4171,20.3935,70.0,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0267,3.9507,3.8479,,2016-07-01,2019-06-30
HOLYOKE MEDICAL CENTER,220024,MA,READM-30-PN-HRRP,379.0,nan,1.0617,16.8457,15.866,68.0,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-AMI-HRRP,,nan,1.021,18.7586,18.3729,,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-COPD-HRRP,357.0,nan,1.0494,18.1807,17.325,69.0,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-HF-HRRP,343.0,nan,1.1335,23.8342,21.0267,90.0,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-HIP-KNEE-HRRP,376.0,nan,1.351,4.9015,3.628,24.0,2016-07-01,2019-06-30
ANNA JAQUES HOSPITAL,220029,MA,READM-30-PN-HRRP,505.0,nan,1.0322,15.2174,14.7426,79.0,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-AMI-HRRP,,nan,0.9684,17.3081,17.8725,,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-COPD-HRRP,212.0,nan,1.0929,20.8464,19.0748,52.0,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-HF-HRRP,324.0,nan,1.0656,22.1776,20.8125,76.0,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0341,4.3246,4.1819,,2016-07-01,2019-06-30
BAYSTATE WING HOSPITAL,220030,MA,READM-30-PN-HRRP,322.0,nan,1.0414,16.8294,16.1601,57.0,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-AMI-HRRP,148.0,nan,1.0448,17.1852,16.448,28.0,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-CABG-HRRP,,nan,1.0161,12.8584,12.6553,,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-COPD-HRRP,192.0,nan,1.0059,20.5587,20.4386,40.0,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-HF-HRRP,685.0,nan,1.0579,23.5425,22.2531,165.0,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-HIP-KNEE-HRRP,207.0,nan,1.1108,5.3257,4.7946,13.0,2016-07-01,2019-06-30
BOSTON MEDICAL CENTER,220031,MA,READM-30-PN-HRRP,278.0,nan,1.0296,17.9606,17.445,52.0,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-AMI-HRRP,260.0,nan,0.9293,15.8709,17.0785,37.0,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-COPD-HRRP,654.0,nan,0.967,19.1032,19.7543,122.0,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-HF-HRRP,978.0,nan,1.111,23.6256,21.2653,238.0,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-HIP-KNEE-HRRP,1006.0,nan,1.142,4.4282,3.8775,47.0,2016-07-01,2019-06-30
NORTHEAST HOSPITAL CORPORATION,220033,MA,READM-30-PN-HRRP,1266.0,nan,1.0197,16.3232,16.0078,208.0,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-AMI-HRRP,191.0,nan,0.9703,13.4424,13.8533,24.0,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-CABG-HRRP,,1.0,,,,,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-COPD-HRRP,727.0,nan,1.1067,21.8657,19.7571,168.0,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-HF-HRRP,1377.0,nan,1.0298,22.4455,21.7968,311.0,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-HIP-KNEE-HRRP,562.0,nan,1.1759,5.1565,4.3851,32.0,2016-07-01,2019-06-30
NORTH SHORE MEDICAL CENTER -,220035,MA,READM-30-PN-HRRP,1238.0,nan,0.9968,16.2537,16.3055,201.0,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-AMI-HRRP,402.0,nan,1.2619,21.388,16.9489,100.0,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-CABG-HRRP,336.0,nan,1.0505,14.8241,14.1118,51.0,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-COPD-HRRP,95.0,nan,1.0456,21.0621,20.1437,24.0,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-HF-HRRP,461.0,nan,1.1641,25.3374,21.7658,127.0,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0648,4.6632,4.3793,,2016-07-01,2019-06-30
ST ELIZABETH'S MEDICAL CENTER,220036,MA,READM-30-PN-HRRP,241.0,nan,1.0103,16.3031,16.1374,40.0,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-AMI-HRRP,109.0,nan,1.0599,18.8681,17.8015,24.0,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-COPD-HRRP,531.0,nan,1.0183,19.6647,19.3106,106.0,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-HF-HRRP,1286.0,nan,1.0019,20.908,20.8684,269.0,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-HIP-KNEE-HRRP,596.0,nan,0.9601,3.9853,4.1508,23.0,2016-07-01,2019-06-30
BERKSHIRE MEDICAL CENTER,220046,MA,READM-30-PN-HRRP,1173.0,nan,0.9198,14.9827,16.2898,170.0,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-COPD-HRRP,177.0,nan,1.1633,21.3164,18.3236,51.0,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-HF-HRRP,252.0,nan,0.9539,19.043,19.9625,45.0,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-HIP-KNEE-HRRP,,nan,0.8572,3.6429,4.2496,,2016-07-01,2019-06-30
UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,220049,MA,READM-30-PN-HRRP,371.0,nan,1.1065,17.5103,15.8254,72.0,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-AMI-HRRP,102.0,nan,0.9968,15.8684,15.9188,16.0,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-COPD-HRRP,449.0,nan,1.0215,19.8525,19.4346,91.0,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-HF-HRRP,358.0,nan,1.0134,22.1021,21.8098,80.0,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-HIP-KNEE-HRRP,231.0,nan,1.099,4.4399,4.0399,12.0,2016-07-01,2019-06-30
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,MA,READM-30-PN-HRRP,349.0,nan,1.0491,17.6555,16.8286,65.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-AMI-HRRP,217.0,nan,0.9632,15.7572,16.3596,32.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-COPD-HRRP,627.0,nan,1.084,21.8178,20.1277,144.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-HF-HRRP,702.0,nan,1.0453,22.6609,21.6778,162.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-HIP-KNEE-HRRP,969.0,nan,1.3103,4.7495,3.6248,51.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH,220060,MA,READM-30-PN-HRRP,1018.0,nan,1.0751,18.0633,16.801,189.0,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-AMI-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-COPD-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-HF-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2016-07-01,2019-06-30
ADCARE HOSPITAL OF WORCESTER INC,220062,MA,READM-30-PN-HRRP,,5.0,,,,,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-AMI-HRRP,257.0,nan,0.977,14.9155,15.2665,37.0,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-COPD-HRRP,668.0,nan,1.1646,21.7979,18.7175,159.0,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-HF-HRRP,1177.0,nan,1.0815,22.7576,21.043,273.0,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-HIP-KNEE-HRRP,624.0,nan,0.8809,3.5785,4.0623,20.0,2016-07-01,2019-06-30
LOWELL GENERAL HOSPITAL,220063,MA,READM-30-PN-HRRP,1040.0,nan,1.1086,18.0558,16.2875,195.0,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-COPD-HRRP,165.0,nan,1.0057,18.4947,18.3906,31.0,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-HF-HRRP,190.0,nan,1.0413,20.7415,19.9184,42.0,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-HIP-KNEE-HRRP,,nan,1.1202,5.4252,4.8429,,2016-07-01,2019-06-30
BAYSTATE NOBLE HOSPITAL,220065,MA,READM-30-PN-HRRP,187.0,nan,1.0273,15.0724,14.6726,30.0,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-AMI-HRRP,,nan,0.9336,17.7314,18.9916,,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-COPD-HRRP,383.0,nan,1.0672,20.9463,19.6279,86.0,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-HF-HRRP,492.0,nan,1.0654,21.1251,19.8282,108.0,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-HIP-KNEE-HRRP,283.0,nan,1.1041,4.2997,3.8941,14.0,2016-07-01,2019-06-30
MERCY MEDICAL CTR,220066,MA,READM-30-PN-HRRP,478.0,nan,1.1179,17.6273,15.7676,92.0,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-AMI-HRRP,176.0,nan,0.9897,16.2495,16.4185,28.0,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-COPD-HRRP,497.0,nan,1.1087,20.9279,18.8753,113.0,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-HF-HRRP,844.0,nan,1.0741,22.5504,20.994,195.0,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-HIP-KNEE-HRRP,316.0,nan,1.422,5.8369,4.1048,25.0,2016-07-01,2019-06-30
MELROSEWAKEFIELD HEALTHCARE,220070,MA,READM-30-PN-HRRP,805.0,nan,1.0232,16.2012,15.8336,132.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-AMI-HRRP,831.0,nan,1.0369,17.3146,16.6992,146.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-CABG-HRRP,474.0,nan,0.9005,11.9107,13.2265,54.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-COPD-HRRP,637.0,nan,0.9219,19.6545,21.3201,118.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-HF-HRRP,1992.0,nan,0.9546,22.4438,23.5102,444.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-HIP-KNEE-HRRP,1349.0,nan,0.9513,4.22,4.4362,56.0,2016-07-01,2019-06-30
MASSACHUSETTS GENERAL HOSPITAL,220071,MA,READM-30-PN-HRRP,1553.0,nan,1.0499,19.3497,18.4304,304.0,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-AMI-HRRP,,nan,0.9663,16.0533,16.6138,,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-COPD-HRRP,347.0,nan,1.0425,19.7027,18.8999,72.0,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-HF-HRRP,532.0,nan,1.1447,24.2567,21.1897,138.0,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0317,4.4447,4.3082,,2016-07-01,2019-06-30
MORTON HOSPITAL,220073,MA,READM-30-PN-HRRP,626.0,nan,1.0821,16.8633,15.5846,111.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-AMI-HRRP,969.0,nan,1.0968,17.1972,15.68,172.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-CABG-HRRP,234.0,nan,1.0481,13.2054,12.5998,32.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-COPD-HRRP,1925.0,nan,1.1157,22.4489,20.1213,442.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-HF-HRRP,2291.0,nan,1.2006,26.6509,22.1987,623.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-HIP-KNEE-HRRP,557.0,nan,1.2778,6.1742,4.8319,39.0,2016-07-01,2019-06-30
SOUTHCOAST HOSPITALS GROUP,220074,MA,READM-30-PN-HRRP,2918.0,nan,1.1493,19.0924,16.6127,567.0,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-AMI-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-COPD-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-HF-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-HIP-KNEE-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MASSACHUSETTS EYE AND EAR INFIRMARY -,220075,MA,READM-30-PN-HRRP,,1.0,,,,,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-AMI-HRRP,1228.0,nan,0.9923,14.9382,15.0547,183.0,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-CABG-HRRP,357.0,nan,0.9413,12.4423,13.2178,43.0,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-COPD-HRRP,710.0,nan,1.075,22.8763,21.2806,169.0,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-HF-HRRP,2131.0,nan,1.0438,22.8146,21.8579,489.0,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-HIP-KNEE-HRRP,1372.0,nan,0.7947,3.4421,4.3312,43.0,2016-07-01,2019-06-30
BAYSTATE MEDICAL CENTER,220077,MA,READM-30-PN-HRRP,1111.0,nan,1.0667,17.5963,16.4963,200.0,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-AMI-HRRP,121.0,nan,1.012,15.9569,15.7672,20.0,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-COPD-HRRP,540.0,nan,1.1112,19.7902,17.8103,116.0,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-HF-HRRP,875.0,nan,1.1738,23.9349,20.3911,220.0,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-HIP-KNEE-HRRP,533.0,nan,0.9068,3.3362,3.6789,16.0,2016-07-01,2019-06-30
HOLY FAMILY HOSPITAL,220080,MA,READM-30-PN-HRRP,912.0,nan,1.0449,16.6609,15.9457,155.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-AMI-HRRP,,nan,0.9702,18.3564,18.9194,,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-COPD-HRRP,96.0,nan,0.9848,18.025,18.3024,16.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-HF-HRRP,366.0,nan,1.034,21.2672,20.568,80.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-HIP-KNEE-HRRP,,nan,1.0637,4.2429,3.9887,,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,220083,MA,READM-30-PN-HRRP,501.0,nan,1.0277,15.794,15.3682,81.0,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-COPD-HRRP,119.0,nan,0.9824,18.0883,18.4124,20.0,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-HF-HRRP,277.0,nan,0.8998,17.5396,19.4927,42.0,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-HIP-KNEE-HRRP,,nan,0.8395,3.4585,4.1199,,2016-07-01,2019-06-30
EMERSON HOSPITAL -,220084,MA,READM-30-PN-HRRP,369.0,nan,0.9628,14.5177,15.0786,51.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-AMI-HRRP,818.0,nan,1.1937,20.584,17.2436,179.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-CABG-HRRP,429.0,nan,1.2872,16.3074,12.6693,76.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-COPD-HRRP,295.0,nan,0.9396,20.1775,21.4738,54.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-HF-HRRP,1399.0,nan,1.0531,24.056,22.8426,340.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-HIP-KNEE-HRRP,591.0,nan,1.1165,5.065,4.5365,32.0,2016-07-01,2019-06-30
BETH ISRAEL DEACONESS MEDICAL CENTER,220086,MA,READM-30-PN-HRRP,806.0,nan,1.0708,19.1205,17.8567,159.0,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-AMI-HRRP,0.0,7.0,,,,,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-COPD-HRRP,,1.0,,,,,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-HF-HRRP,,1.0,,,,,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-HIP-KNEE-HRRP,5971.0,nan,0.6761,2.363,3.495,134.0,2016-07-01,2019-06-30
NEW ENGLAND BAPTIST HOSPITAL,220088,MA,READM-30-PN-HRRP,,1.0,,,,,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-AMI-HRRP,65.0,nan,1.1115,18.1908,16.3661,18.0,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-COPD-HRRP,472.0,nan,1.0331,19.521,18.8961,95.0,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-HF-HRRP,816.0,nan,1.2016,25.6995,21.3873,222.0,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-HIP-KNEE-HRRP,256.0,nan,1.0611,4.6442,4.3769,13.0,2016-07-01,2019-06-30
MILFORD REGIONAL MEDICAL CENTER,220090,MA,READM-30-PN-HRRP,746.0,nan,1.0195,16.3086,15.9964,123.0,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-COPD-HRRP,189.0,nan,1.0191,19.2327,18.8726,38.0,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-HF-HRRP,275.0,nan,1.0888,23.0597,21.1786,69.0,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-HIP-KNEE-HRRP,,nan,0.9375,3.3399,3.5623,,2016-07-01,2019-06-30
HEYWOOD HOSPITAL -,220095,MA,READM-30-PN-HRRP,296.0,nan,1.0631,16.1482,15.1892,52.0,2016-07-01,2019-06-30
NASHOBA VALLEY MEDICAL CENTER,220098,MA,READM-30-AMI-HRRP,,1.0,,,,,2016-07-01,2019-06-30
NASHOBA VALLEY MEDICAL CENTER,220098,MA,READM-30-CABG-HRRP,,5.0,,,,,2016-07-01,2019-06-30
