facility_id,facility_name,state,measure_name,start_date,end_date,FY
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450855,HARLINGEN MEDICAL CENTER,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450855,HARLINGEN MEDICAL CENTER,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450855,HARLINGEN MEDICAL CENTER,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450855,HARLINGEN MEDICAL CENTER,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450862,ST LUKE'S THE WOODLANDS HOSPITAL,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450865,ASCENSION SETON  SOUTHWEST,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450867,ASCENSION SETON NORTHWEST,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450867,ASCENSION SETON NORTHWEST,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450867,ASCENSION SETON NORTHWEST,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450867,ASCENSION SETON NORTHWEST,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450867,ASCENSION SETON NORTHWEST,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450869,DOCTORS HOSPITAL AT RENAISSANCE,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450871,ARISE AUSTIN MEDICAL CENTER,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450872,U S M D HOSPITAL AT ARLINGTON L P,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450875,QUAIL CREEK SURGICAL HOSPITAL,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450875,QUAIL CREEK SURGICAL HOSPITAL,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450875,QUAIL CREEK SURGICAL HOSPITAL,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450875,QUAIL CREEK SURGICAL HOSPITAL,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450875,QUAIL CREEK SURGICAL HOSPITAL,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450876,LUBBOCK HEART HOSPITAL LP,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450876,LUBBOCK HEART HOSPITAL LP,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450890,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450890,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450890,BAYLOR SCOTT & WHITE MEDICAL CENTER PLANO,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
450893,THE HEART HOSPITAL BAYLOR DENTON,TX,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
450893,THE HEART HOSPITAL BAYLOR DENTON,TX,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
450893,THE HEART HOSPITAL BAYLOR DENTON,TX,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
450893,THE HEART HOSPITAL BAYLOR DENTON,TX,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460001,UTAH VALLEY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460001,UTAH VALLEY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460001,UTAH VALLEY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460003,SALT LAKE REGIONAL MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460004,MCKAY DEE HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460004,MCKAY DEE HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460004,MCKAY DEE HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460004,MCKAY DEE HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460005,OGDEN REGIONAL MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460005,OGDEN REGIONAL MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460005,OGDEN REGIONAL MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460005,OGDEN REGIONAL MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460006,LDS HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460006,LDS HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460006,LDS HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460006,LDS HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460006,LDS HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460007,CEDAR CITY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460010,INTERMOUNTAIN MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460011,CASTLEVIEW HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460011,CASTLEVIEW HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460011,CASTLEVIEW HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460011,CASTLEVIEW HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460011,CASTLEVIEW HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460013,MOUNTAIN VIEW HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460013,MOUNTAIN VIEW HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460013,MOUNTAIN VIEW HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460013,MOUNTAIN VIEW HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460014,MOUNTAIN WEST MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460015,LOGAN REGIONAL HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460015,LOGAN REGIONAL HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460015,LOGAN REGIONAL HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460015,LOGAN REGIONAL HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460015,LOGAN REGIONAL HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460017,BRIGHAM CITY COMMUNITY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460019,UINTAH BASIN MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460019,UINTAH BASIN MEDICAL CENTER,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460019,UINTAH BASIN MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460019,UINTAH BASIN MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460019,UINTAH BASIN MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460021,ST. GEORGE REGIONAL HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460023,AMERICAN FORK HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460023,AMERICAN FORK HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460023,AMERICAN FORK HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460023,AMERICAN FORK HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460023,AMERICAN FORK HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460026,SEVIER VALLEY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460030,ASHLEY REGIONAL MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460039,BEAR RIVER VALLEY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460041,DAVIS HOSPITAL AND MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460042,LAKEVIEW HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460042,LAKEVIEW HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460042,LAKEVIEW HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460042,LAKEVIEW HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460042,LAKEVIEW HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460043,OREM COMMUNITY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460044,ALTA VIEW HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460047,ST MARK'S HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-PN-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460051,JORDAN VALLEY MEDICAL CENTER,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460051,JORDAN VALLEY MEDICAL CENTER,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
460051,JORDAN VALLEY MEDICAL CENTER,UT,READM-30-CABG-HRRP,2018-07-01,2021-06-30,2023
460051,JORDAN VALLEY MEDICAL CENTER,UT,READM-30-AMI-HRRP,2018-07-01,2021-06-30,2023
460052,TIMPANOGOS REGIONAL HOSPITAL,UT,READM-30-HIP-KNEE-HRRP,2018-07-01,2021-06-30,2023
460052,TIMPANOGOS REGIONAL HOSPITAL,UT,READM-30-HF-HRRP,2018-07-01,2021-06-30,2023
460052,TIMPANOGOS REGIONAL HOSPITAL,UT,READM-30-COPD-HRRP,2018-07-01,2021-06-30,2023
