FY,facility_id,facility_name,state,measure_name,err,number_of_discharges,number_of_readmissions,rank_by_err
2023,340042,ONSLOW MEMORIAL HOSPITAL,NC,READM-30-PN-HRRP,1.0586,271.0,51.0,1150.0
2023,340042,ONSLOW MEMORIAL HOSPITAL,NC,READM-30-HF-HRRP,1.0271,203.0,45.0,978.0
2023,340042,ONSLOW MEMORIAL HOSPITAL,NC,READM-30-COPD-HRRP,1.0533,221.0,52.0,947.0
2023,340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,READM-30-PN-HRRP,1.0076,407.0,80.0,762.0
2023,340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,READM-30-HF-HRRP,0.9365,610.0,125.0,338.0
2023,340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,READM-30-COPD-HRRP,0.9399,174.0,34.0,139.0
2023,340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,READM-30-CABG-HRRP,0.8607,241.0,23.0,29.0
2023,340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,READM-30-AMI-HRRP,1.0691,389.0,62.0,829.0
2023,340049,NORTH CAROLINA SPECIALTY HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,0.8853,462.0,12.0,114.0
2023,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9743,350.0,57.0,507.0
2023,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0455,406.0,99.0,1113.0
2023,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9576,250.0,47.0,234.0
2023,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,READM-30-AMI-HRRP,0.9641,137.0,19.0,314.0
2023,340051,WATAUGA MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9749,91.0,13.0,513.0
2023,340051,WATAUGA MEDICAL CENTER,NC,READM-30-HIP-KNEE-HRRP,1.0721,212.0,11.0,376.0
2023,340051,WATAUGA MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9787,157.0,30.0,617.0
2023,340051,WATAUGA MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0046,105.0,21.0,590.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0544,317.0,63.0,1121.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-HIP-KNEE-HRRP,0.9408,810.0,30.0,176.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0261,450.0,104.0,971.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.011,141.0,31.0,645.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-CABG-HRRP,0.8899,158.0,12.0,41.0
2023,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,READM-30-AMI-HRRP,1.0019,234.0,36.0,492.0
2023,340060,UNC ROCKINGHAM,NC,READM-30-PN-HRRP,0.9691,124.0,15.0,463.0
2023,340060,UNC ROCKINGHAM,NC,READM-30-HF-HRRP,1.0762,98.0,24.0,1279.0
2023,340060,UNC ROCKINGHAM,NC,READM-30-COPD-HRRP,1.024,74.0,13.0,748.0
2023,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,READM-30-PN-HRRP,0.9534,350.0,52.0,351.0
2023,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,1.0451,254.0,11.0,329.0
2023,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,READM-30-HF-HRRP,0.964,462.0,93.0,516.0
2023,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,READM-30-COPD-HRRP,0.9722,115.0,21.0,331.0
2023,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,READM-30-AMI-HRRP,1.0306,210.0,33.0,643.0
2023,340064,WILKES REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0574,132.0,27.0,1142.0
2023,340064,WILKES REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9488,86.0,13.0,411.0
2023,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,READM-30-PN-HRRP,0.9602,174.0,25.0,396.0
2023,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,READM-30-HF-HRRP,1.0675,175.0,43.0,1236.0
2023,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,READM-30-COPD-HRRP,1.0427,130.0,27.0,876.0
2023,340069,"WAKEMED, RALEIGH CAMPUS",NC,READM-30-PN-HRRP,0.8901,601.0,75.0,59.0
2023,340069,"WAKEMED, RALEIGH CAMPUS",NC,READM-30-HF-HRRP,0.9486,897.0,168.0,409.0
2023,340069,"WAKEMED, RALEIGH CAMPUS",NC,READM-30-COPD-HRRP,0.9151,234.0,33.0,50.0
2023,340069,"WAKEMED, RALEIGH CAMPUS",NC,READM-30-CABG-HRRP,0.9212,250.0,25.0,60.0
2023,340069,"WAKEMED, RALEIGH CAMPUS",NC,READM-30-AMI-HRRP,0.9252,482.0,52.0,146.0
2023,340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9337,328.0,45.0,226.0
2023,340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0119,362.0,80.0,864.0
2023,340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.972,139.0,26.0,330.0
2023,340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,READM-30-AMI-HRRP,0.9811,95.0,13.0,389.0
2023,340071,BETSY JOHNSON REGIONAL HOSPITAL,NC,READM-30-PN-HRRP,1.0148,215.0,35.0,819.0
2023,340071,BETSY JOHNSON REGIONAL HOSPITAL,NC,READM-30-HF-HRRP,1.1188,195.0,54.0,1457.0
2023,340071,BETSY JOHNSON REGIONAL HOSPITAL,NC,READM-30-COPD-HRRP,1.0093,156.0,31.0,629.0
2023,340073,DUKE HEALTH RALEIGH HOSPITAL,NC,READM-30-PN-HRRP,1.0647,311.0,63.0,1184.0
2023,340073,DUKE HEALTH RALEIGH HOSPITAL,NC,READM-30-HF-HRRP,0.9757,353.0,71.0,599.0
2023,340073,DUKE HEALTH RALEIGH HOSPITAL,NC,READM-30-COPD-HRRP,0.9833,139.0,27.0,415.0
2023,340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",NC,READM-30-PN-HRRP,0.9348,244.0,32.0,234.0
2023,340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",NC,READM-30-HF-HRRP,0.9854,183.0,38.0,665.0
2023,340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",NC,READM-30-COPD-HRRP,0.9606,87.0,14.0,252.0
2023,340084,ATRIUM HEALTH ANSON,NC,READM-30-PN-HRRP,1.0625,43.0,11.0,1176.0
2023,340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,READM-30-PN-HRRP,0.933,126.0,13.0,222.0
2023,340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,READM-30-HF-HRRP,1.1004,100.0,29.0,1394.0
2023,340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0018,55.0,11.0,566.0
2023,340087,THE MCDOWELL HOSPITAL,NC,READM-30-PN-HRRP,0.9936,135.0,23.0,648.0
2023,340087,THE MCDOWELL HOSPITAL,NC,READM-30-HF-HRRP,0.9562,91.0,14.0,459.0
2023,340090,JOHNSTON HEALTH,NC,READM-30-PN-HRRP,0.96,356.0,56.0,394.0
2023,340090,JOHNSTON HEALTH,NC,READM-30-HF-HRRP,1.1152,465.0,120.0,1449.0
2023,340090,JOHNSTON HEALTH,NC,READM-30-COPD-HRRP,1.0674,233.0,56.0,1023.0
2023,340090,JOHNSTON HEALTH,NC,READM-30-AMI-HRRP,1.0283,106.0,17.0,630.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-PN-HRRP,0.9035,893.0,131.0,89.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-HIP-KNEE-HRRP,1.0068,731.0,29.0,277.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-HF-HRRP,0.8942,1072.0,193.0,138.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-COPD-HRRP,1.0464,353.0,83.0,902.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-CABG-HRRP,0.9997,110.0,13.0,144.0
2023,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,READM-30-AMI-HRRP,0.8323,403.0,41.0,11.0
2023,340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,READM-30-PN-HRRP,0.9872,125.0,19.0,608.0
2023,340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,READM-30-HIP-KNEE-HRRP,1.2876,143.0,11.0,580.0
2023,340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,READM-30-HF-HRRP,1.0119,98.0,21.0,864.0
2023,340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,READM-30-PN-HRRP,1.1234,251.0,53.0,1406.0
2023,340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,READM-30-HF-HRRP,1.018,105.0,23.0,908.0
2023,340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,READM-30-COPD-HRRP,1.0171,111.0,21.0,693.0
2023,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,READM-30-PN-HRRP,1.0012,731.0,111.0,709.0
2023,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,READM-30-HIP-KNEE-HRRP,1.3889,506.0,32.0,617.0
2023,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,READM-30-HF-HRRP,0.9468,670.0,120.0,399.0
2023,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,READM-30-COPD-HRRP,0.9511,226.0,35.0,200.0
2023,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,NC,READM-30-AMI-HRRP,0.9673,285.0,34.0,327.0
2023,340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC,READM-30-PN-HRRP,1.0389,150.0,27.0,1016.0
2023,340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC,READM-30-HF-HRRP,1.1353,208.0,56.0,1499.0
2023,340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC,READM-30-COPD-HRRP,0.9652,92.0,14.0,279.0
2023,340107,VIDANT EDGECOMBE HOSPITAL,NC,READM-30-PN-HRRP,1.0232,130.0,23.0,893.0
2023,340107,VIDANT EDGECOMBE HOSPITAL,NC,READM-30-HF-HRRP,1.0739,238.0,56.0,1267.0
2023,340107,VIDANT EDGECOMBE HOSPITAL,NC,READM-30-COPD-HRRP,1.0761,60.0,18.0,1065.0
2023,340109,SENTARA ALBEMARLE MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9649,269.0,43.0,430.0
2023,340109,SENTARA ALBEMARLE MEDICAL CENTER,NC,READM-30-HF-HRRP,0.938,419.0,82.0,349.0
2023,340109,SENTARA ALBEMARLE MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9911,155.0,31.0,477.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-PN-HRRP,0.9831,532.0,88.0,575.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-HIP-KNEE-HRRP,1.1482,597.0,29.0,465.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-HF-HRRP,0.9637,648.0,129.0,513.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-COPD-HRRP,0.922,217.0,35.0,65.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-CABG-HRRP,1.0083,108.0,12.0,155.0
2023,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,READM-30-AMI-HRRP,0.9608,302.0,38.0,295.0
2023,340114,REX HOSPITAL,NC,READM-30-PN-HRRP,0.9584,582.0,86.0,386.0
2023,340114,REX HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,0.8541,1171.0,34.0,89.0
2023,340114,REX HOSPITAL,NC,READM-30-HF-HRRP,0.9524,1157.0,232.0,435.0
2023,340114,REX HOSPITAL,NC,READM-30-COPD-HRRP,1.0108,226.0,50.0,643.0
2023,340114,REX HOSPITAL,NC,READM-30-CABG-HRRP,0.9179,270.0,28.0,57.0
2023,340114,REX HOSPITAL,NC,READM-30-AMI-HRRP,0.9551,612.0,85.0,267.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-PN-HRRP,0.871,1095.0,142.0,26.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,0.9756,960.0,36.0,224.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-HF-HRRP,0.9327,1116.0,209.0,316.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-COPD-HRRP,1.0268,476.0,93.0,767.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-CABG-HRRP,1.1747,133.0,21.0,337.0
2023,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,READM-30-AMI-HRRP,1.0306,403.0,60.0,643.0
2023,340116,FRYE REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9955,442.0,72.0,665.0
2023,340116,FRYE REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0248,293.0,65.0,961.0
2023,340116,FRYE REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0108,158.0,32.0,643.0
2023,340116,FRYE REGIONAL MEDICAL CENTER,NC,READM-30-CABG-HRRP,1.0828,89.0,12.0,245.0
2023,340116,FRYE REGIONAL MEDICAL CENTER,NC,READM-30-AMI-HRRP,1.0779,232.0,38.0,862.0
2023,340119,STANLY REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,1.103,213.0,45.0,1354.0
2023,340119,STANLY REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0276,233.0,52.0,983.0
2023,340119,STANLY REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9892,112.0,21.0,461.0
2023,340120,VIDANT DUPLIN HOSPITAL,NC,READM-30-PN-HRRP,0.9979,125.0,20.0,685.0
2023,340120,VIDANT DUPLIN HOSPITAL,NC,READM-30-HF-HRRP,1.0462,186.0,44.0,1116.0
2023,340120,VIDANT DUPLIN HOSPITAL,NC,READM-30-COPD-HRRP,1.0396,60.0,14.0,859.0
2023,340123,RANDOLPH HOSPITAL,NC,READM-30-PN-HRRP,0.9844,174.0,27.0,585.0
2023,340123,RANDOLPH HOSPITAL,NC,READM-30-HF-HRRP,1.0638,131.0,32.0,1218.0
2023,340123,RANDOLPH HOSPITAL,NC,READM-30-COPD-HRRP,1.0099,64.0,14.0,635.0
2023,340126,WILSON MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0599,403.0,75.0,1159.0
2023,340126,WILSON MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0401,483.0,104.0,1077.0
2023,340126,WILSON MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0083,177.0,36.0,620.0
2023,340126,WILSON MEDICAL CENTER,NC,READM-30-AMI-HRRP,1.0453,72.0,15.0,715.0
2023,340127,GRANVILLE HEALTH SYSTEMS,NC,READM-30-PN-HRRP,0.9624,101.0,12.0,410.0
2023,340127,GRANVILLE HEALTH SYSTEMS,NC,READM-30-HF-HRRP,0.9745,66.0,12.0,588.0
2023,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9569,208.0,28.0,376.0
2023,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0785,191.0,46.0,1290.0
2023,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0223,79.0,16.0,736.0
2023,340130,ATRIUM HEALTH UNION,NC,READM-30-PN-HRRP,0.9179,457.0,65.0,146.0
2023,340130,ATRIUM HEALTH UNION,NC,READM-30-HF-HRRP,0.9356,388.0,69.0,330.0
2023,340130,ATRIUM HEALTH UNION,NC,READM-30-COPD-HRRP,0.9682,187.0,34.0,303.0
2023,340130,ATRIUM HEALTH UNION,NC,READM-30-AMI-HRRP,1.0233,63.0,11.0,602.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9414,611.0,97.0,270.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-HIP-KNEE-HRRP,1.2471,435.0,29.0,554.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9404,720.0,143.0,367.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.014,315.0,67.0,668.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-CABG-HRRP,1.0497,192.0,23.0,210.0
2023,340131,CAROLINA EAST MEDICAL CENTER,NC,READM-30-AMI-HRRP,1.0624,322.0,50.0,793.0
2023,340132,MARIA PARHAM MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0315,199.0,36.0,959.0
2023,340132,MARIA PARHAM MEDICAL CENTER,NC,READM-30-HF-HRRP,1.1013,162.0,44.0,1400.0
2023,340132,MARIA PARHAM MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0356,135.0,30.0,829.0
2023,340133,MARTIN GENERAL HOSPITAL,NC,READM-30-PN-HRRP,1.0044,90.0,14.0,734.0
2023,340133,MARTIN GENERAL HOSPITAL,NC,READM-30-HF-HRRP,1.0192,84.0,17.0,917.0
2023,340133,MARTIN GENERAL HOSPITAL,NC,READM-30-COPD-HRRP,1.0206,52.0,11.0,722.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9553,1099.0,166.0,364.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-HIP-KNEE-HRRP,1.0906,1039.0,50.0,400.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9419,1449.0,277.0,375.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9026,452.0,67.0,27.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-CABG-HRRP,0.8765,246.0,19.0,35.0
2023,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,NC,READM-30-AMI-HRRP,0.9468,611.0,75.0,223.0
2023,340142,CARTERET GENERAL HOSPITAL,NC,READM-30-PN-HRRP,0.9412,354.0,48.0,268.0
2023,340142,CARTERET GENERAL HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,1.079,333.0,14.0,382.0
2023,340142,CARTERET GENERAL HOSPITAL,NC,READM-30-HF-HRRP,0.9922,368.0,74.0,717.0
2023,340142,CARTERET GENERAL HOSPITAL,NC,READM-30-COPD-HRRP,0.9723,168.0,28.0,332.0
2023,340142,CARTERET GENERAL HOSPITAL,NC,READM-30-AMI-HRRP,1.0078,97.0,15.0,525.0
2023,340143,CATAWBA VALLEY MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9182,337.0,44.0,148.0
2023,340143,CATAWBA VALLEY MEDICAL CENTER,NC,READM-30-HF-HRRP,0.908,255.0,40.0,194.0
2023,340143,CATAWBA VALLEY MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9506,116.0,16.0,198.0
2023,340143,CATAWBA VALLEY MEDICAL CENTER,NC,READM-30-AMI-HRRP,0.9475,130.0,15.0,227.0
2023,340144,DAVIS REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0369,57.0,12.0,1004.0
2023,340144,DAVIS REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0139,47.0,11.0,877.0
2023,340145,ATRIUM HEALTH LINCOLN,NC,READM-30-PN-HRRP,0.8865,272.0,32.0,52.0
2023,340145,ATRIUM HEALTH LINCOLN,NC,READM-30-HF-HRRP,0.9703,246.0,49.0,554.0
2023,340145,ATRIUM HEALTH LINCOLN,NC,READM-30-COPD-HRRP,0.9564,152.0,24.0,227.0
2023,340147,NASH GENERAL HOSPITAL,NC,READM-30-PN-HRRP,0.9726,457.0,73.0,492.0
2023,340147,NASH GENERAL HOSPITAL,NC,READM-30-HF-HRRP,1.0667,541.0,124.0,1233.0
2023,340147,NASH GENERAL HOSPITAL,NC,READM-30-COPD-HRRP,0.9698,213.0,37.0,313.0
2023,340147,NASH GENERAL HOSPITAL,NC,READM-30-AMI-HRRP,1.0845,100.0,20.0,887.0
2023,340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,READM-30-PN-HRRP,1.0533,246.0,45.0,1114.0
2023,340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,READM-30-HIP-KNEE-HRRP,1.0791,195.0,11.0,383.0
2023,340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,READM-30-HF-HRRP,1.1929,288.0,84.0,1565.0
2023,340151,HALIFAX REGIONAL MEDICAL CENTER INC,NC,READM-30-COPD-HRRP,0.9547,137.0,22.0,218.0
2023,340155,DUKE REGIONAL HOSPITAL,NC,READM-30-PN-HRRP,0.9328,316.0,45.0,220.0
2023,340155,DUKE REGIONAL HOSPITAL,NC,READM-30-HIP-KNEE-HRRP,1.0377,437.0,21.0,318.0
2023,340155,DUKE REGIONAL HOSPITAL,NC,READM-30-HF-HRRP,0.9683,473.0,96.0,540.0
2023,340155,DUKE REGIONAL HOSPITAL,NC,READM-30-COPD-HRRP,0.932,184.0,31.0,98.0
2023,340155,DUKE REGIONAL HOSPITAL,NC,READM-30-AMI-HRRP,1.0119,119.0,19.0,542.0
2023,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,NC,READM-30-PN-HRRP,1.1075,328.0,60.0,1365.0
2023,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0511,211.0,46.0,1144.0
2023,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.0486,132.0,27.0,921.0
2023,340159,PERSON MEMORIAL HOSPITAL,NC,READM-30-HF-HRRP,1.0514,55.0,15.0,1146.0
2023,340166,ATRIUM HEALTH UNIVERSITY CITY,NC,READM-30-PN-HRRP,0.967,155.0,21.0,447.0
2023,340166,ATRIUM HEALTH UNIVERSITY CITY,NC,READM-30-HF-HRRP,0.9301,176.0,29.0,298.0
2023,340166,ATRIUM HEALTH UNIVERSITY CITY,NC,READM-30-COPD-HRRP,0.9978,59.0,11.0,531.0
2023,340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0559,452.0,77.0,1130.0
2023,340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9079,528.0,89.0,193.0
2023,340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9483,148.0,23.0,184.0
2023,340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,NC,READM-30-AMI-HRRP,0.9799,156.0,20.0,383.0
2023,340173,"WAKEMED, CARY HOSPITAL",NC,READM-30-PN-HRRP,0.9349,427.0,54.0,235.0
2023,340173,"WAKEMED, CARY HOSPITAL",NC,READM-30-HIP-KNEE-HRRP,1.4505,182.0,17.0,628.0
2023,340173,"WAKEMED, CARY HOSPITAL",NC,READM-30-HF-HRRP,0.9779,444.0,83.0,612.0
2023,340173,"WAKEMED, CARY HOSPITAL",NC,READM-30-COPD-HRRP,1.0341,210.0,42.0,820.0
2023,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,READM-30-PN-HRRP,0.9698,243.0,33.0,470.0
2023,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,READM-30-HIP-KNEE-HRRP,1.265,272.0,17.0,564.0
2023,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0802,252.0,57.0,1300.0
2023,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,NC,READM-30-COPD-HRRP,0.9964,99.0,19.0,519.0
2023,340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,READM-30-PN-HRRP,1.0581,301.0,51.0,1148.0
2023,340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,READM-30-HF-HRRP,1.0406,240.0,49.0,1081.0
2023,340184,HAYWOOD REGIONAL MEDICAL CENTER,NC,READM-30-COPD-HRRP,1.1067,161.0,43.0,1152.0
2023,340188,CAPE FEAR VALLEY HOKE HOSPITAL,NC,READM-30-HF-HRRP,1.0178,55.0,12.0,906.0
2023,340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,NC,READM-30-HF-HRRP,0.9698,81.0,14.0,550.0
2023,350002,CHI ST ALEXIUS HEALTH,ND,READM-30-PN-HRRP,0.8695,246.0,27.0,23.0
2023,350002,CHI ST ALEXIUS HEALTH,ND,READM-30-HIP-KNEE-HRRP,1.0908,206.0,12.0,401.0
2023,350002,CHI ST ALEXIUS HEALTH,ND,READM-30-HF-HRRP,0.9063,260.0,45.0,186.0
2023,350002,CHI ST ALEXIUS HEALTH,ND,READM-30-COPD-HRRP,1.0452,76.0,19.0,892.0
2023,350002,CHI ST ALEXIUS HEALTH,ND,READM-30-AMI-HRRP,0.9277,147.0,14.0,154.0
2023,350006,TRINITY HOSPITALS,ND,READM-30-PN-HRRP,1.0091,342.0,58.0,774.0
2023,350006,TRINITY HOSPITALS,ND,READM-30-HF-HRRP,1.1193,251.0,69.0,1459.0
2023,350006,TRINITY HOSPITALS,ND,READM-30-COPD-HRRP,0.9925,117.0,22.0,489.0
2023,350006,TRINITY HOSPITALS,ND,READM-30-AMI-HRRP,0.9289,181.0,19.0,158.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-PN-HRRP,0.9615,439.0,69.0,405.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-HIP-KNEE-HRRP,0.9166,854.0,33.0,146.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-HF-HRRP,0.8381,671.0,108.0,28.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-COPD-HRRP,0.9698,226.0,43.0,313.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-CABG-HRRP,1.1167,169.0,25.0,283.0
2023,350011,SANFORD MEDICAL CENTER FARGO,ND,READM-30-AMI-HRRP,0.8768,464.0,50.0,45.0
2023,350015,SANFORD MEDICAL CENTER BISMARCK,ND,READM-30-PN-HRRP,0.9636,438.0,70.0,418.0
2023,350015,SANFORD MEDICAL CENTER BISMARCK,ND,READM-30-HF-HRRP,0.8365,435.0,68.0,25.0
2023,350015,SANFORD MEDICAL CENTER BISMARCK,ND,READM-30-COPD-HRRP,0.9507,167.0,29.0,199.0
2023,350015,SANFORD MEDICAL CENTER BISMARCK,ND,READM-30-AMI-HRRP,0.922,174.0,17.0,139.0
